"obeyedInstructions" "subj" "PrePost" "condition" "Group" "block" "list" "trialnumber" "task" "length" "serpos" "word" "writtenSP" "outputorder" "prepost" "cond" "group" "tasktype"
1 77 "PRE" "FR" "PreFR" 1 3 3 "FR" 4 4 "apart" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 4 4 "FR" 5 1 "purely" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 4 4 "FR" 5 2 "motive" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 4 4 "FR" 5 3 "mention" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 4 4 "FR" 5 4 "doorway" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 4 4 "FR" 5 5 "become" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 1 "mayor" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 2 "kindness" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 3 "costume" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 4 "awhile" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 5 "wonder" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 6 "habit" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 7 "heaven" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 8 "release" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 9 "cannot" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 10 "autumn" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 11 "endure" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 5 5 "FR" 12 12 "sulphur" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 1 "lawyer" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 2 "mainly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 3 "occur" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 4 "sadly" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 5 "middle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 6 "widow" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 6 6 "FR" 7 7 "better" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 7 7 "FR" 2 1 "pursuit" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 7 7 "FR" 2 2 "proper" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 8 8 "FR" 5 1 "after" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 8 8 "FR" 5 2 "river" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 8 8 "FR" 5 3 "carry" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 8 8 "FR" 5 4 "destroy" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 8 8 "FR" 5 5 "friendly" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 1 "custom" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 2 "hostile" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 3 "devote" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 4 "muscle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 5 "reason" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 6 "pigeon" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 7 "even" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 9 9 "FR" 8 8 "deadly" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 1 "assist" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 2 "procure" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 3 "fallen" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 4 "gently" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 5 "among" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 6 "persuade" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 10 10 "FR" 7 7 "almost" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 1 "fury" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 2 "perceive" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 3 "lucky" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 4 "quiver" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 5 "fatal" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 6 "plainly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 7 "willow" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 8 "remark" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 9 "furnish" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 10 "notion" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 11 "flourish" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 11 11 "FR" 12 12 "consist" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 1 "lying" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 2 "barely" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 3 "offence" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 4 "farmer" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 5 "afford" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 6 "western" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 7 "apple" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 8 "cotton" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 9 "clever" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 10 "odor" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 11 "without" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 12 "grateful" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 13 "event" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 14 "protest" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 12 12 "FR" 15 15 "effect" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 1 "canoe" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 2 "angry" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 3 "traffic" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 4 "explain" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 5 "behold" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 6 "alive" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 7 "against" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 8 "hunter" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 9 "island" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 10 "relief" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 11 "blessing" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 12 "commerce" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 13 "gesture" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 14 "agent" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 13 13 "FR" 15 15 "envy" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 14 14 "FR" 2 1 "retreat" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 14 14 "FR" 2 2 "ashamed" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 1 "remain" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 2 "congress" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 3 "degree" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 4 "salute" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 5 "possess" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 6 "painter" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 7 "legend" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 15 15 "FR" 8 8 "contract" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 1 "export" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 2 "earnest" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 3 "compound" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 4 "quickly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 5 "secure" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 6 "clothing" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 7 "contest" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 8 "prison" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 9 "wrinkle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 10 "district" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 11 "conquest" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 12 "berry" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 13 "impose" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 14 "busy" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 16 16 "FR" 15 15 "frankly" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 1 "fever" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 2 "refuse" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 3 "weakness" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 4 "singer" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 5 "money" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 6 "inside" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 7 "assume" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 8 "struggle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 9 "clearly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 10 "comment" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 11 "surely" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 17 17 "FR" 12 12 "able" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 1 "prospect" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 2 "northern" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 3 "beneath" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 4 "taken" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 5 "affair" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 18 18 "FR" 6 6 "behind" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 19 19 "FR" 2 1 "beaver" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 19 19 "FR" 2 2 "instead" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 20 20 "FR" 4 1 "stanza" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 20 20 "FR" 4 2 "kitchen" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 20 20 "FR" 4 3 "planet" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 20 20 "FR" 4 4 "helpless" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 1 "arouse" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 2 "neither" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 3 "luster" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 4 "splendid" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 5 "golden" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 21 21 "FR" 6 6 "enter" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 22 22 "FR" 4 1 "intend" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 22 22 "FR" 4 2 "merit" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 22 22 "FR" 4 3 "talent" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 22 22 "FR" 4 4 "monarch" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 1 "prayer" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 2 "resign" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 3 "peaceful" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 4 "naked" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 5 "enforce" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 23 23 "FR" 6 6 "survive" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 1 "disease" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 2 "canvas" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 3 "dissolve" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 4 "movie" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 5 "finger" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 6 "achieve" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 24 24 "FR" 7 7 "ever" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 1 "robin" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 2 "alone" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 3 "charming" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 4 "spider" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 5 "jealous" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 6 "stolen" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 7 "exchange" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 25 25 "FR" 8 8 "about" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 1 "yonder" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 2 "obtain" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 3 "truly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 4 "medal" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 5 "message" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 6 "acquaint" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 7 "support" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 8 "endless" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 9 "concern" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 10 "nothing" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 11 "shallow" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 26 26 "FR" 12 12 "loudly" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 1 "distinct" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 2 "luncheon" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 3 "beggar" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 4 "begin" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 27 27 "FR" 5 5 "vessel" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 1 "quarter" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 2 "import" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 3 "income" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 4 "scarcely" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 28 28 "FR" 5 5 "hither" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 1 "worthy" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 2 "excess" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 3 "mingle" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 4 "embrace" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 5 "captain" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 29 29 "FR" 6 6 "absorb" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 1 "revenge" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 2 "insect" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 3 "mountain" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 4 "assure" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 5 "laughter" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 6 "preserve" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 7 "liquid" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 8 "record" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 9 "accuse" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 10 "cradle" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 11 "carriage" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 12 "honest" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 13 "behave" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 14 "appeal" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 30 30 "FR" 15 15 "sentence" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 1 "rider" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 2 "connect" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 3 "herald" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 4 "confess" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 5 "forest" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 6 "debate" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 7 "olive" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 31 31 "FR" 8 8 "await" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 32 32 "FR" 4 1 "contain" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 32 32 "FR" 4 2 "evening" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 32 32 "FR" 4 3 "compare" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 1 32 32 "FR" 4 4 "former" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 1 "monster" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 2 "devil" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 3 "reserve" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 4 "climate" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 5 "modern" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 6 "opera" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 7 "discuss" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 8 "gentle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 9 "dismiss" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 10 "gallop" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 11 "ribbon" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 12 "abuse" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 13 "monkey" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 14 "country" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 1 33 "FR" 15 15 "exhaust" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 1 "manner" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 2 "likely" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 3 "victim" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 4 "virtue" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 5 "current" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 6 "butter" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 7 "itself" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 8 "career" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 9 "proceed" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 10 "shepherd" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 11 "province" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 12 "subject" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 13 "hammer" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 14 "separate" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 2 34 "FR" 15 15 "author" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 3 35 "FR" 4 1 "scatter" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 3 35 "FR" 4 2 "only" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 3 35 "FR" 4 3 "mistake" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 3 35 "FR" 4 4 "perish" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 1 "lonely" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 2 "correct" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 3 "resolve" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 4 "rubber" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 5 "letter" 2 2 1 1 1 1
