"id" "trial" "condition" "serpos" "item" "response"
46 10 "TwoFour" 6 "measure" "measure"
46 1 "OneFive" 1 "command" "command"
46 1 "OneFive" 2 "portion" "portion"
46 1 "OneFive" 3 "reading" "welfare"
46 1 "OneFive" 4 "surface" "reading"
46 1 "OneFive" 5 "welfare" "Omission"
46 1 "OneFive" 6 "manner" "Omission"
46 2 "OneFive" 1 "trouble" "Omission"
46 2 "OneFive" 2 "effect" "reflect"
46 2 "OneFive" 3 "supply" "review"
46 2 "OneFive" 4 "review" "command"
46 2 "OneFive" 5 "latter" "latter"
46 2 "OneFive" 6 "content" "Omission"
46 3 "OneFive" 1 "device" "device"
46 3 "OneFive" 2 "control" "control"
46 3 "OneFive" 3 "concept" "Omission"
46 3 "OneFive" 4 "freedom" "Omission"
46 3 "OneFive" 5 "budget" "income"
46 3 "OneFive" 6 "private" "private"
46 4 "OneFive" 1 "justice" "justice"
46 4 "OneFive" 2 "council" "council"
46 4 "OneFive" 3 "measure" "series"
46 4 "OneFive" 4 "series" "Omission"
46 4 "OneFive" 5 "culture" "Omission"
46 4 "OneFive" 6 "normal" "control"
46 5 "OneFive" 1 "feeling" "feeling"
46 5 "OneFive" 2 "permit" "permit"
46 5 "OneFive" 3 "crisis" "crisis"
46 5 "OneFive" 4 "amount" "Omission"
46 5 "OneFive" 5 "advice" "Omission"
46 5 "OneFive" 6 "extreme" "extreme"
46 6 "OneFive" 1 "became" "Omission"
46 6 "OneFive" 2 "factor" "factor"
46 6 "OneFive" 3 "balance" "balance"
46 6 "OneFive" 4 "vision" "vision"
46 6 "OneFive" 5 "fifteen" "wonder"
46 6 "OneFive" 6 "wonder" "control"
46 7 "OneFive" 1 "success" "success"
46 7 "OneFive" 2 "produce" "attempt"
46 7 "OneFive" 3 "attempt" "Omission"
46 7 "OneFive" 4 "subject" "subject"
46 7 "OneFive" 5 "reason" "Omission"
46 7 "OneFive" 6 "junior" "junior"
46 8 "OneFive" 1 "spirit" "spirit"
46 8 "OneFive" 2 "purpose" "purpose"
46 8 "OneFive" 3 "session" "Omission"
46 8 "OneFive" 4 "answer" "Omission"
46 8 "OneFive" 5 "moment" "Omission"
46 8 "OneFive" 6 "listen" "listen"
46 9 "OneFive" 1 "contact" "contact"
46 9 "OneFive" 2 "closer" "closer"
46 9 "OneFive" 3 "member" "member"
46 9 "OneFive" 4 "effort" "Omission"
46 9 "OneFive" 5 "respect" "Omission"
46 9 "OneFive" 6 "future" "Omission"
46 10 "OneFive" 1 "career" "career"
46 10 "OneFive" 2 "extent" "attempt"
46 10 "OneFive" 3 "account" "success"
46 10 "OneFive" 4 "appear" "method"
46 10 "OneFive" 5 "method" "account"
46 10 "OneFive" 6 "belief" "Omission"
46 1 "ZeroSix" 1 "extreme" "extreme"
46 1 "ZeroSix" 2 "moment" "moment"
46 1 "ZeroSix" 3 "trouble" "trouble"
46 1 "ZeroSix" 4 "future" "Omission"
46 1 "ZeroSix" 5 "wonder" "Omission"
46 1 "ZeroSix" 6 "produce" "wonder"
46 2 "ZeroSix" 1 "account" "account"
46 2 "ZeroSix" 2 "belief" "belief"
46 2 "ZeroSix" 3 "crisis" "reading"
46 2 "ZeroSix" 4 "session" "Omission"
46 2 "ZeroSix" 5 "reading" "Omission"
46 2 "ZeroSix" 6 "justice" "justice"
46 3 "ZeroSix" 1 "supply" "supply"
46 3 "ZeroSix" 2 "budget" "budget"
46 3 "ZeroSix" 3 "answer" "Omission"
46 3 "ZeroSix" 4 "concept" "closer"
46 3 "ZeroSix" 5 "closer" "Omission"
46 3 "ZeroSix" 6 "effect" "effect"
46 4 "ZeroSix" 1 "attempt" "attempt"
46 4 "ZeroSix" 2 "advice" "advice"
46 4 "ZeroSix" 3 "effort" "welfare"
46 4 "ZeroSix" 4 "device" "device"
46 4 "ZeroSix" 5 "contact" "control"
46 4 "ZeroSix" 6 "welfare" "crisis"
46 5 "ZeroSix" 1 "reason" "reason"
46 5 "ZeroSix" 2 "purpose" "motion"
46 5 "ZeroSix" 3 "success" "success"
46 5 "ZeroSix" 4 "member" "member"
46 5 "ZeroSix" 5 "portion" "Omission"
46 5 "ZeroSix" 6 "became" "became"
46 6 "ZeroSix" 1 "manner" "manner"
46 6 "ZeroSix" 2 "amount" "amount"
46 6 "ZeroSix" 3 "subject" "subject"
46 6 "ZeroSix" 4 "career" "supply"
46 6 "ZeroSix" 5 "spirit" "spirit"
46 6 "ZeroSix" 6 "fifteen" "fifteen"
46 7 "ZeroSix" 1 "review" "review"
46 7 "ZeroSix" 2 "balance" "balance"
46 7 "ZeroSix" 3 "feeling" "Omission"
46 7 "ZeroSix" 4 "council" "council"
46 7 "ZeroSix" 5 "extent" "distill"
46 7 "ZeroSix" 6 "control" "extent"
46 8 "ZeroSix" 1 "listen" "permit"
46 8 "ZeroSix" 2 "junior" "junior"
46 8 "ZeroSix" 3 "normal" "listen"
46 8 "ZeroSix" 4 "permit" "surface"
46 8 "ZeroSix" 5 "vision" "attempt"
46 8 "ZeroSix" 6 "surface" "Omission"
46 9 "ZeroSix" 1 "freedom" "freedom"
46 9 "ZeroSix" 2 "content" "content"
46 9 "ZeroSix" 3 "method" "measure"
46 9 "ZeroSix" 4 "respect" "Omission"
46 9 "ZeroSix" 5 "measure" "Omission"
46 9 "ZeroSix" 6 "series" "series"
46 10 "ZeroSix" 1 "appear" "appear"
46 10 "ZeroSix" 2 "factor" "factor"
46 10 "ZeroSix" 3 "private" "private"
46 10 "ZeroSix" 4 "command" "command"
46 10 "ZeroSix" 5 "latter" "latter"
46 10 "ZeroSix" 6 "culture" "culture"
46 1 "SixZero" 1 "extent" "extent"
46 1 "SixZero" 2 "vision" "vision"
46 1 "SixZero" 3 "closer" "Omission"
46 1 "SixZero" 4 "answer" "purpose"
46 1 "SixZero" 5 "purpose" "Omission"
46 1 "SixZero" 6 "respect" "Omission"
46 2 "SixZero" 1 "contact" "contact"
46 2 "SixZero" 2 "attempt" "Omission"
46 2 "SixZero" 3 "appear" "Omission"
46 2 "SixZero" 4 "welfare" "welfare"
46 2 "SixZero" 5 "success" "success"
46 2 "SixZero" 6 "advice" "advice"
46 3 "SixZero" 1 "balance" "Omission"
46 3 "SixZero" 2 "future" "future"
46 3 "SixZero" 3 "surface" "Omission"
46 3 "SixZero" 4 "permit" "Omission"
46 3 "SixZero" 5 "method" "Omission"
46 3 "SixZero" 6 "freedom" "freedom"
46 4 "SixZero" 1 "review" "attempt"
46 4 "SixZero" 2 "reason" "reason"
46 4 "SixZero" 3 "command" "command"
46 4 "SixZero" 4 "feeling" "Omission"
46 4 "SixZero" 5 "concept" "contact"
46 4 "SixZero" 6 "control" "control"
46 5 "SixZero" 1 "content" "content"
46 5 "SixZero" 2 "amount" "Omission"
46 5 "SixZero" 3 "moment" "Omission"
46 5 "SixZero" 4 "council" "council"
46 5 "SixZero" 5 "spirit" "spirit"
46 5 "SixZero" 6 "manner" "manner"
46 6 "SixZero" 1 "effect" "Omission"
46 6 "SixZero" 2 "account" "Omission"
46 6 "SixZero" 3 "culture" "Omission"
46 6 "SixZero" 4 "member" "Omission"
46 6 "SixZero" 5 "series" "Omission"
46 6 "SixZero" 6 "factor" "series"
46 7 "SixZero" 1 "trouble" "Omission"
46 7 "SixZero" 2 "fifteen" "fifteen"
46 7 "SixZero" 3 "device" "device"
46 7 "SixZero" 4 "portion" "Omission"
46 7 "SixZero" 5 "career" "career"
46 7 "SixZero" 6 "reading" "reading"
46 8 "SixZero" 1 "measure" "Omission"
46 8 "SixZero" 2 "private" "Omission"
46 8 "SixZero" 3 "latter" "extreme"
46 8 "SixZero" 4 "budget" "Omission"
46 8 "SixZero" 5 "extreme" "Omission"
46 8 "SixZero" 6 "became" "Omission"
46 9 "SixZero" 1 "effort" "Omission"
46 9 "SixZero" 2 "crisis" "crisis"
46 9 "SixZero" 3 "belief" "Omission"
46 9 "SixZero" 4 "listen" "Omission"
46 9 "SixZero" 5 "normal" "control"
46 9 "SixZero" 6 "junior" "junior"
46 10 "SixZero" 1 "subject" "Omission"
46 10 "SixZero" 2 "supply" "Omission"
46 10 "SixZero" 3 "produce" "Omission"
46 10 "SixZero" 4 "wonder" "Omission"
46 10 "SixZero" 5 "session" "Omission"
46 10 "SixZero" 6 "justice" "Omission"
46 1 "FiveOne" 1 "manner" "Omission"
46 1 "FiveOne" 2 "extent" "manner"
46 1 "FiveOne" 3 "success" "Omission"
46 1 "FiveOne" 4 "effect" "Omission"
46 1 "FiveOne" 5 "member" "object"
46 1 "FiveOne" 6 "closer" "closer"
46 2 "FiveOne" 1 "career" "Omission"
46 2 "FiveOne" 2 "reason" "Omission"
46 2 "FiveOne" 3 "portion" "Omission"
46 2 "FiveOne" 4 "budget" "budget"
46 2 "FiveOne" 5 "trouble" "trouble"
46 2 "FiveOne" 6 "content" "content"
46 3 "FiveOne" 1 "attempt" "advice"
46 3 "FiveOne" 2 "concept" "Omission"
46 3 "FiveOne" 3 "advice" "Omission"
46 3 "FiveOne" 4 "freedom" "budget"
46 3 "FiveOne" 5 "method" "trouble"
46 3 "FiveOne" 6 "extreme" "extreme"
46 4 "FiveOne" 1 "answer" "content"
46 4 "FiveOne" 2 "reading" "Omission"
46 4 "FiveOne" 3 "private" "Omission"
46 4 "FiveOne" 4 "series" "series"
46 4 "FiveOne" 5 "review" "review"
46 4 "FiveOne" 6 "moment" "closer"
46 5 "FiveOne" 1 "session" "Omission"
46 5 "FiveOne" 2 "control" "Omission"
46 5 "FiveOne" 3 "surface" "Omission"
46 5 "FiveOne" 4 "command" "command"
46 5 "FiveOne" 5 "spirit" "spirit"
46 5 "FiveOne" 6 "fifteen" "fifteen"
46 6 "FiveOne" 1 "subject" "Omission"
46 6 "FiveOne" 2 "appear" "Omission"
46 6 "FiveOne" 3 "device" "device"
46 6 "FiveOne" 4 "factor" "factor"
46 6 "FiveOne" 5 "account" "account"
46 6 "FiveOne" 6 "supply" "supply"
46 7 "FiveOne" 1 "feeling" "feeling"
46 7 "FiveOne" 2 "produce" "purpose"
46 7 "FiveOne" 3 "purpose" "Omission"
46 7 "FiveOne" 4 "council" "council"
46 7 "FiveOne" 5 "latter" "latter"
46 7 "FiveOne" 6 "became" "became"
46 8 "FiveOne" 1 "normal" "Omission"
46 8 "FiveOne" 2 "wonder" "wonder"
46 8 "FiveOne" 3 "respect" "Omission"
46 8 "FiveOne" 4 "measure" "supply"
46 8 "FiveOne" 5 "permit" "Omission"
46 8 "FiveOne" 6 "contact" "contact"
46 9 "FiveOne" 1 "effort" "Omission"
46 9 "FiveOne" 2 "junior" "Omission"
46 9 "FiveOne" 3 "culture" "Omission"
46 9 "FiveOne" 4 "justice" "Omission"
46 9 "FiveOne" 5 "vision" "Omission"
46 9 "FiveOne" 6 "balance" "balance"
46 10 "FiveOne" 1 "belief" "Omission"
46 10 "FiveOne" 2 "crisis" "Omission"
46 10 "FiveOne" 3 "future" "Omission"
46 10 "FiveOne" 4 "amount" "amount"
46 10 "FiveOne" 5 "listen" "listen"
46 10 "FiveOne" 6 "welfare" "welfare"
46 1 "FourTwo" 1 "effort" "Omission"
46 1 "FourTwo" 2 "produce" "Omission"
46 1 "FourTwo" 3 "wonder" "wonder"
46 1 "FourTwo" 4 "content" "Omission"
46 1 "FourTwo" 5 "became" "became"
46 1 "FourTwo" 6 "belief" "belief"
46 2 "FourTwo" 1 "effect" "Omission"
46 2 "FourTwo" 2 "career" "Omission"
46 2 "FourTwo" 3 "success" "success"
46 2 "FourTwo" 4 "portion" "purpose"
46 2 "FourTwo" 5 "moment" "moment"
46 2 "FourTwo" 6 "welfare" "welfare"
46 3 "FourTwo" 1 "command" "command"
46 3 "FourTwo" 2 "latter" "latter"
46 3 "FourTwo" 3 "normal" "normal"
46 3 "FourTwo" 4 "justice" "justice"
46 3 "FourTwo" 5 "culture" "Omission"
46 3 "FourTwo" 6 "attempt" "Omission"
46 4 "FourTwo" 1 "budget" "Omission"
46 4 "FourTwo" 2 "subject" "Omission"
46 4 "FourTwo" 3 "extent" "Omission"
46 4 "FourTwo" 4 "council" "council"
46 4 "FourTwo" 5 "spirit" "spirit"
46 4 "FourTwo" 6 "closer" "closer"
46 5 "FourTwo" 1 "listen" "Omission"
46 5 "FourTwo" 2 "method" "crisis"
46 5 "FourTwo" 3 "supply" "device"
46 5 "FourTwo" 4 "device" "purpose"
46 5 "FourTwo" 5 "session" "session"
46 5 "FourTwo" 6 "private" "private"
46 6 "FourTwo" 1 "respect" "Omission"
46 6 "FourTwo" 2 "concept" "Omission"
46 6 "FourTwo" 3 "crisis" "crisis"
46 6 "FourTwo" 4 "freedom" "freedom"
46 6 "FourTwo" 5 "permit" "permit"
46 6 "FourTwo" 6 "advice" "advice"
46 7 "FourTwo" 1 "manner" "object"
46 7 "FourTwo" 2 "account" "manner"
46 7 "FourTwo" 3 "future" "Omission"
46 7 "FourTwo" 4 "balance" "Omission"
46 7 "FourTwo" 5 "trouble" "trouble"
46 7 "FourTwo" 6 "answer" "answer"
46 8 "FourTwo" 1 "series" "Omission"
46 8 "FourTwo" 2 "reason" "Omission"
46 8 "FourTwo" 3 "review" "Omission"
46 8 "FourTwo" 4 "contact" "Omission"
46 8 "FourTwo" 5 "measure" "measure"
46 8 "FourTwo" 6 "reading" "reading"
46 9 "FourTwo" 1 "member" "Omission"
46 9 "FourTwo" 2 "control" "Omission"
46 9 "FourTwo" 3 "appear" "Omission"
46 9 "FourTwo" 4 "purpose" "purpose"
46 9 "FourTwo" 5 "factor" "factor"
46 9 "FourTwo" 6 "amount" "amount"
46 10 "FourTwo" 1 "surface" "surface"
46 10 "FourTwo" 2 "junior" "junior"
46 10 "FourTwo" 3 "extreme" "extreme"
46 10 "FourTwo" 4 "fifteen" "fifteen"
46 10 "FourTwo" 5 "vision" "feeling"
46 10 "FourTwo" 6 "feeling" "vision"
46 1 "Three" 1 "career" "Omission"
46 1 "Three" 2 "subject" "device"
46 1 "Three" 3 "device" "Omission"
46 1 "Three" 4 "future" "future"
46 1 "Three" 5 "listen" "listen"
46 1 "Three" 6 "private" "feeling"
46 2 "Three" 1 "feeling" "feeling"
46 2 "Three" 2 "spirit" "spirit"
46 2 "Three" 3 "vision" "vision"
46 2 "Three" 4 "extent" "extent"
46 2 "Three" 5 "justice" "justice"
46 2 "Three" 6 "latter" "latter"
46 3 "Three" 1 "fifteen" "Omission"
46 3 "Three" 2 "permit" "Omission"
46 3 "Three" 3 "closer" "Omission"
46 3 "Three" 4 "method" "method"
46 3 "Three" 5 "culture" "culture"
46 3 "Three" 6 "surface" "surface"
46 4 "Three" 1 "purpose" "purpose"
46 4 "Three" 2 "crisis" "Omission"
46 4 "Three" 3 "effort" "crisis"
46 4 "Three" 4 "supply" "supply"
46 4 "Three" 5 "respect" "effect"
46 4 "Three" 6 "reason" "Omission"
46 5 "Three" 1 "wonder" "wonder"
46 5 "Three" 2 "control" "Omission"
46 5 "Three" 3 "member" "Omission"
46 5 "Three" 4 "factor" "factor"
46 5 "Three" 5 "session" "session"
46 5 "Three" 6 "attempt" "attempt"
46 6 "Three" 1 "balance" "wonder"
46 6 "Three" 2 "council" "control"
46 6 "Three" 3 "portion" "member"
46 6 "Three" 4 "reading" "reading"
46 6 "Three" 5 "trouble" "trouble"
46 6 "Three" 6 "became" "became"
46 7 "Three" 1 "produce" "Omission"
46 7 "Three" 2 "appear" "Omission"
46 7 "Three" 3 "effect" "session"
46 7 "Three" 4 "moment" "moment"
46 7 "Three" 5 "normal" "Omission"
46 7 "Three" 6 "extreme" "extreme"
46 8 "Three" 1 "command" "Omission"
46 8 "Three" 2 "success" "Omission"
46 8 "Three" 3 "manner" "Omission"
46 8 "Three" 4 "answer" "answer"
46 8 "Three" 5 "belief" "belief"
46 8 "Three" 6 "advice" "advice"
46 9 "Three" 1 "account" "Omission"
46 9 "Three" 2 "freedom" "Omission"
46 9 "Three" 3 "review" "Omission"
46 9 "Three" 4 "junior" "junior"
46 9 "Three" 5 "budget" "budget"
46 9 "Three" 6 "contact" "contact"
46 10 "Three" 1 "amount" "amount"
46 10 "Three" 2 "content" "Omission"
46 10 "Three" 3 "concept" "Omission"
46 10 "Three" 4 "series" "series"
46 10 "Three" 5 "measure" "measure"
46 10 "Three" 6 "welfare" "welfare"
47 1 "OneFive" 1 "command" "command"
47 1 "OneFive" 2 "portion" "portion"
47 1 "OneFive" 3 "reading" "reading"
47 1 "OneFive" 4 "surface" "surface"
47 1 "OneFive" 5 "welfare" "welfare"
47 1 "OneFive" 6 "manner" "manner"
47 2 "OneFive" 1 "trouble" "trouble"
47 2 "OneFive" 2 "effect" "effect"
47 2 "OneFive" 3 "supply" "supply"
47 2 "OneFive" 4 "review" "latter"
47 2 "OneFive" 5 "latter" "content"
47 2 "OneFive" 6 "content" "Omission"
47 3 "OneFive" 1 "device" "device"
47 3 "OneFive" 2 "control" "control"
47 3 "OneFive" 3 "concept" "concept"
47 3 "OneFive" 4 "freedom" "freedom"
47 3 "OneFive" 5 "budget" "budget"
47 3 "OneFive" 6 "private" "Omission"
47 4 "OneFive" 1 "justice" "Omission"
47 4 "OneFive" 2 "council" "council"
47 4 "OneFive" 3 "measure" "measure"
47 4 "OneFive" 4 "series" "series"
47 4 "OneFive" 5 "culture" "normal"
47 4 "OneFive" 6 "normal" "concept"
47 5 "OneFive" 1 "feeling" "Omission"
47 5 "OneFive" 2 "permit" "permit"
47 5 "OneFive" 3 "crisis" "crisis"
47 5 "OneFive" 4 "amount" "amount"
47 5 "OneFive" 5 "advice" "advice"
47 5 "OneFive" 6 "extreme" "extreme"
47 6 "OneFive" 1 "became" "Omission"
47 6 "OneFive" 2 "factor" "factor"
47 6 "OneFive" 3 "balance" "balance"
47 6 "OneFive" 4 "vision" "between"
47 6 "OneFive" 5 "fifteen" "fifteen"
47 6 "OneFive" 6 "wonder" "Omission"
47 7 "OneFive" 1 "success" "success"
47 7 "OneFive" 2 "produce" "produce"
47 7 "OneFive" 3 "attempt" "attempt"
47 7 "OneFive" 4 "subject" "subject"
47 7 "OneFive" 5 "reason" "reason"
47 7 "OneFive" 6 "junior" "junior"
47 8 "OneFive" 1 "spirit" "Omission"
47 8 "OneFive" 2 "purpose" "purpose"
47 8 "OneFive" 3 "session" "session"
47 8 "OneFive" 4 "answer" "answer"
47 8 "OneFive" 5 "moment" "moment"
47 8 "OneFive" 6 "listen" "listen"
47 9 "OneFive" 1 "contact" "Omission"
47 9 "OneFive" 2 "closer" "closer"
47 9 "OneFive" 3 "member" "member"
47 9 "OneFive" 4 "effort" "effort"
47 9 "OneFive" 5 "respect" "future"
47 9 "OneFive" 6 "future" "Omission"
47 10 "OneFive" 1 "career" "career"
47 10 "OneFive" 2 "extent" "extent"
47 10 "OneFive" 3 "account" "account"
47 10 "OneFive" 4 "appear" "belief"
47 10 "OneFive" 5 "method" "method"
47 10 "OneFive" 6 "belief" "Omission"
47 1 "ZeroSix" 1 "extreme" "extreme"
47 1 "ZeroSix" 2 "moment" "moment"
47 1 "ZeroSix" 3 "trouble" "future"
47 1 "ZeroSix" 4 "future" "trouble"
47 1 "ZeroSix" 5 "wonder" "wonder"
47 1 "ZeroSix" 6 "produce" "Omission"
47 2 "ZeroSix" 1 "account" "account"
47 2 "ZeroSix" 2 "belief" "belief"
47 2 "ZeroSix" 3 "crisis" "justice"
47 2 "ZeroSix" 4 "session" "crisis"
47 2 "ZeroSix" 5 "reading" "session"
47 2 "ZeroSix" 6 "justice" "Omission"
47 3 "ZeroSix" 1 "supply" "supply"
47 3 "ZeroSix" 2 "budget" "budget"
47 3 "ZeroSix" 3 "answer" "concept"
47 3 "ZeroSix" 4 "concept" "closer"
47 3 "ZeroSix" 5 "closer" "motion"
47 3 "ZeroSix" 6 "effect" "Omission"
47 4 "ZeroSix" 1 "attempt" "attempt"
47 4 "ZeroSix" 2 "advice" "advice"
47 4 "ZeroSix" 3 "effort" "effort"
47 4 "ZeroSix" 4 "device" "device"
47 4 "ZeroSix" 5 "contact" "Omission"
47 4 "ZeroSix" 6 "welfare" "Omission"
47 5 "ZeroSix" 1 "reason" "Omission"
47 5 "ZeroSix" 2 "purpose" "reason"
47 5 "ZeroSix" 3 "success" "Omission"
47 5 "ZeroSix" 4 "member" "member"
47 5 "ZeroSix" 5 "portion" "portion"
47 5 "ZeroSix" 6 "became" "became"
47 6 "ZeroSix" 1 "manner" "manner"
47 6 "ZeroSix" 2 "amount" "amount"
47 6 "ZeroSix" 3 "subject" "Omission"
47 6 "ZeroSix" 4 "career" "subject"
47 6 "ZeroSix" 5 "spirit" "spirit"
47 6 "ZeroSix" 6 "fifteen" "fifteen"
47 7 "ZeroSix" 1 "review" "Omission"
47 7 "ZeroSix" 2 "balance" "Omission"
47 7 "ZeroSix" 3 "feeling" "feeling"
47 7 "ZeroSix" 4 "council" "balance"
47 7 "ZeroSix" 5 "extent" "extent"
47 7 "ZeroSix" 6 "control" "control"
47 8 "ZeroSix" 1 "listen" "listen"
47 8 "ZeroSix" 2 "junior" "junior"
47 8 "ZeroSix" 3 "normal" "permit"
47 8 "ZeroSix" 4 "permit" "surface"
47 8 "ZeroSix" 5 "vision" "vision"
47 8 "ZeroSix" 6 "surface" "Omission"
47 9 "ZeroSix" 1 "freedom" "freedom"
47 9 "ZeroSix" 2 "content" "Omission"
47 9 "ZeroSix" 3 "method" "Omission"
47 9 "ZeroSix" 4 "respect" "Omission"
47 9 "ZeroSix" 5 "measure" "measure"
47 9 "ZeroSix" 6 "series" "series"
47 10 "ZeroSix" 1 "appear" "subject"
47 10 "ZeroSix" 2 "factor" "series"
47 10 "ZeroSix" 3 "private" "Omission"
47 10 "ZeroSix" 4 "command" "command"
47 10 "ZeroSix" 5 "latter" "latter"
47 10 "ZeroSix" 6 "culture" "culture"
47 1 "SixZero" 1 "extent" "Omission"
47 1 "SixZero" 2 "vision" "Omission"
47 1 "SixZero" 3 "closer" "vision"
47 1 "SixZero" 4 "answer" "extent"
47 1 "SixZero" 5 "purpose" "Omission"
47 1 "SixZero" 6 "respect" "Omission"
47 2 "SixZero" 1 "contact" "Omission"
47 2 "SixZero" 2 "attempt" "Omission"
47 2 "SixZero" 3 "appear" "attempt"
47 2 "SixZero" 4 "welfare" "Omission"
47 2 "SixZero" 5 "success" "Omission"
47 2 "SixZero" 6 "advice" "Omission"
47 3 "SixZero" 1 "balance" "Omission"
47 3 "SixZero" 2 "future" "Omission"
47 3 "SixZero" 3 "surface" "welfare"
47 3 "SixZero" 4 "permit" "Omission"
47 3 "SixZero" 5 "method" "Omission"
47 3 "SixZero" 6 "freedom" "Omission"
47 4 "SixZero" 1 "review" "Omission"
47 4 "SixZero" 2 "reason" "Omission"
47 4 "SixZero" 3 "command" "Omission"
47 4 "SixZero" 4 "feeling" "Omission"
47 4 "SixZero" 5 "concept" "Omission"
47 4 "SixZero" 6 "control" "Omission"
47 5 "SixZero" 1 "content" "Omission"
47 5 "SixZero" 2 "amount" "concept"
47 5 "SixZero" 3 "moment" "freedom"
47 5 "SixZero" 4 "council" "spirit"
47 5 "SixZero" 5 "spirit" "Omission"
47 5 "SixZero" 6 "manner" "Omission"
47 6 "SixZero" 1 "effect" "Omission"
47 6 "SixZero" 2 "account" "Omission"
47 6 "SixZero" 3 "culture" "member"
47 6 "SixZero" 4 "member" "series"
47 6 "SixZero" 5 "series" "Omission"
47 6 "SixZero" 6 "factor" "Omission"
47 7 "SixZero" 1 "trouble" "trouble"
47 7 "SixZero" 2 "fifteen" "fifteen"
47 7 "SixZero" 3 "device" "device"
47 7 "SixZero" 4 "portion" "Omission"
47 7 "SixZero" 5 "career" "Omission"
47 7 "SixZero" 6 "reading" "Omission"
47 8 "SixZero" 1 "measure" "Omission"
47 8 "SixZero" 2 "private" "Omission"
47 8 "SixZero" 3 "latter" "Omission"
47 8 "SixZero" 4 "budget" "budget"
47 8 "SixZero" 5 "extreme" "Omission"
47 8 "SixZero" 6 "became" "Omission"
47 9 "SixZero" 1 "effort" "crisis"
47 9 "SixZero" 2 "crisis" "Omission"
47 9 "SixZero" 3 "belief" "belief"
47 9 "SixZero" 4 "listen" "Omission"
47 9 "SixZero" 5 "normal" "Omission"
47 9 "SixZero" 6 "junior" "junior"
47 10 "SixZero" 1 "subject" "Omission"
47 10 "SixZero" 2 "supply" "Omission"
47 10 "SixZero" 3 "produce" "Omission"
47 10 "SixZero" 4 "wonder" "wonder"
47 10 "SixZero" 5 "session" "Omission"
47 10 "SixZero" 6 "justice" "Omission"
47 1 "FiveOne" 1 "manner" "manner"
47 1 "FiveOne" 2 "extent" "member"
47 1 "FiveOne" 3 "success" "Omission"
47 1 "FiveOne" 4 "effect" "Omission"
47 1 "FiveOne" 5 "member" "Omission"
47 1 "FiveOne" 6 "closer" "closer"
47 2 "FiveOne" 1 "career" "Omission"
47 2 "FiveOne" 2 "reason" "Omission"
47 2 "FiveOne" 3 "portion" "Omission"
47 2 "FiveOne" 4 "budget" "Omission"
47 2 "FiveOne" 5 "trouble" "Omission"
47 2 "FiveOne" 6 "content" "content"
47 3 "FiveOne" 1 "attempt" "concept"
47 3 "FiveOne" 2 "concept" "Omission"
47 3 "FiveOne" 3 "advice" "Omission"
47 3 "FiveOne" 4 "freedom" "Omission"
47 3 "FiveOne" 5 "method" "Omission"
47 3 "FiveOne" 6 "extreme" "extreme"
47 4 "FiveOne" 1 "answer" "Omission"
47 4 "FiveOne" 2 "reading" "Omission"
47 4 "FiveOne" 3 "private" "Omission"
47 4 "FiveOne" 4 "series" "Omission"
47 4 "FiveOne" 5 "review" "Omission"
47 4 "FiveOne" 6 "moment" "moment"
47 5 "FiveOne" 1 "session" "Omission"
47 5 "FiveOne" 2 "control" "Omission"
47 5 "FiveOne" 3 "surface" "command"
47 5 "FiveOne" 4 "command" "spirit"
47 5 "FiveOne" 5 "spirit" "Omission"
47 5 "FiveOne" 6 "fifteen" "fifteen"
47 6 "FiveOne" 1 "subject" "Omission"
47 6 "FiveOne" 2 "appear" "device"
47 6 "FiveOne" 3 "device" "factor"
47 6 "FiveOne" 4 "factor" "account"
47 6 "FiveOne" 5 "account" "Omission"
47 6 "FiveOne" 6 "supply" "supply"
47 7 "FiveOne" 1 "feeling" "Omission"
47 7 "FiveOne" 2 "produce" "Omission"
47 7 "FiveOne" 3 "purpose" "council"
47 7 "FiveOne" 4 "council" "Omission"
47 7 "FiveOne" 5 "latter" "Omission"
47 7 "FiveOne" 6 "became" "became"
47 8 "FiveOne" 1 "normal" "Omission"
47 8 "FiveOne" 2 "wonder" "wonder"
47 8 "FiveOne" 3 "respect" "respect"
47 8 "FiveOne" 4 "measure" "measure"
47 8 "FiveOne" 5 "permit" "Omission"
47 8 "FiveOne" 6 "contact" "contact"
47 9 "FiveOne" 1 "effort" "effort"
47 9 "FiveOne" 2 "junior" "junior"
47 9 "FiveOne" 3 "culture" "culture"
47 9 "FiveOne" 4 "justice" "Omission"
47 9 "FiveOne" 5 "vision" "Omission"
47 9 "FiveOne" 6 "balance" "balance"
47 10 "FiveOne" 1 "belief" "belief"
47 10 "FiveOne" 2 "crisis" "crisis"
47 10 "FiveOne" 3 "future" "future"
47 10 "FiveOne" 4 "amount" "Omission"
47 10 "FiveOne" 5 "listen" "Omission"
47 10 "FiveOne" 6 "welfare" "welfare"
47 1 "FourTwo" 1 "effort" "effort"
47 1 "FourTwo" 2 "produce" "produce"
47 1 "FourTwo" 3 "wonder" "wonder"
47 1 "FourTwo" 4 "content" "content"
47 1 "FourTwo" 5 "became" "became"
47 1 "FourTwo" 6 "belief" "belief"
47 2 "FourTwo" 1 "effect" "effort"
47 2 "FourTwo" 2 "career" "career"
47 2 "FourTwo" 3 "success" "success"
47 2 "FourTwo" 4 "portion" "portion"
47 2 "FourTwo" 5 "moment" "moment"
